<<<<<<< HEAD
RoomID,Name,DateIn,DateOut
62,Meeting Room B215,2017-03-28,2017-04-02
63,Meeting Room B216,2017-03-28,2017-04-02
64,Meeting Room B217,2017-03-28,2017-04-02
65,Meeting Room B218,2017-03-28,2017-04-02
66,Meeting Room B301,2017-03-28,2017-04-02
67,Meeting Room B302,2017-03-28,2017-04-02
68,Meeting Room B303,2017-03-28,2017-04-02
69,Meeting Room B304,2017-03-28,2017-04-02
70,Meeting Room B305,2017-03-28,2017-04-02
71,Meeting Room B306,2017-03-28,2017-04-02
72,Meeting Room B307,2017-03-28,2017-04-02
73,Meeting Room B308,2017-03-28,2017-04-02
74,Meeting Room B309,2017-03-28,2017-04-02
75,Meeting Room B310,2017-03-28,2017-04-02
76,Meeting Room B311,2017-03-28,2017-04-02
77,Meeting Room B312,2017-03-28,2017-04-02
78,Meeting Room B313,2017-03-28,2017-04-02
81,Meeting Room B314,2017-03-28,2017-04-02
82,Meeting Room B315,2017-03-28,2017-04-02
83,Meeting Room B316,2017-03-28,2017-04-02
84,Meeting Room B317,2017-03-28,2017-04-02
85,Meeting Room B318,2017-03-28,2017-04-02
86,Meeting Room B319,2017-03-28,2017-04-02
89,Meeting Room B401,2017-03-28,2017-04-02
90,Meeting Room B402,2017-03-28,2017-04-02
91,Meeting Room B403,2017-03-28,2017-04-02
92,Meeting Room B404,2017-03-28,2017-04-02
93,Meeting Room B405,2017-03-28,2017-04-02
94,Meeting Room B406,2017-03-28,2017-04-02
97,Meeting Room B407,2017-03-28,2017-04-02
98,Meeting Room B408,2017-03-28,2017-04-02
99,Meeting Room B409,2017-03-28,2017-04-02
100,Meeting Room B411,2017-03-28,2017-04-02
138,Georgia Ballroom 2,2017-03-31,2017-04-02
139,Georgia Ballroom 3,2017-03-31,2017-04-02
128,Meeting Room C205,2017-03-31,2017-04-02
140,Meeting Room C301,2017-03-31,2017-04-02
141,Meeting Room C302,2017-03-31,2017-04-02
24,Building A-B Registration Hall,2017-04-02,2017-04-06
25,Executive Boardroom,2017-04-02,2017-04-06
2,Exhibit Hall A3,2017-04-02,2017-04-06
41,Exhibit Hall B2,2017-04-02,2017-04-06
42,Exhibit Hall B3,2017-04-02,2017-04-06
43,Exhibit Hall B4,2017-04-02,2017-04-06
44,Exhibit Hall B5,2017-04-02,2017-04-06
77,Meeting Room B312,2017-04-02,2017-04-06
78,Meeting Room B313,2017-04-02,2017-04-06
81,Meeting Room B314,2017-04-02,2017-04-06
82,Meeting Room B315,2017-04-02,2017-04-06
83,Meeting Room B316,2017-04-02,2017-04-06
0,Exhibit Hall A1,2017-04-03,2017-04-05
1,Exhibit Hall A2,2017-04-03,2017-04-05
2,Exhibit Hall A3,2017-04-03,2017-04-05
0,Exhibit Hall A1,2017-04-06,2017-04-10
1,Exhibit Hall A2,2017-04-06,2017-04-10
2,Exhibit Hall A3,2017-04-06,2017-04-10
6,Meeting Room A301,2017-04-06,2017-04-10
7,Meeting Room A302,2017-04-06,2017-04-10
8,Meeting Room A303,2017-04-06,2017-04-10
9,Meeting Room A304,2017-04-06,2017-04-10
10,Meeting Room A305,2017-04-06,2017-04-10
11,Meeting Room A306,2017-04-06,2017-04-10
12,Meeting Room A307,2017-04-06,2017-04-10
13,Meeting Room A308a,2017-04-06,2017-04-10
14,Meeting Room A308b,2017-04-06,2017-04-10
15,Meeting Room A309,2017-04-06,2017-04-10
16,Meeting Room A310,2017-04-06,2017-04-10
17,Meeting Room A311,2017-04-06,2017-04-10
18,Meeting Room A312,2017-04-06,2017-04-10
19,Meeting Room A313,2017-04-06,2017-04-10
20,Meeting Room A314,2017-04-06,2017-04-10
21,Meeting Room A315,2017-04-06,2017-04-10
22,Meeting Room A316,2017-04-06,2017-04-10
26,Meeting Room A401,2017-04-06,2017-04-10
27,Meeting Room A402,2017-04-06,2017-04-10
28,Meeting Room A403,2017-04-06,2017-04-10
29,Meeting Room A404,2017-04-06,2017-04-10
30,Meeting Room A405,2017-04-06,2017-04-10
31,Meeting Room A406,2017-04-06,2017-04-10
32,Meeting Room A407,2017-04-06,2017-04-10
33,Meeting Room A408,2017-04-06,2017-04-10
34,Meeting Room A409,2017-04-06,2017-04-10
35,Meeting Room A410,2017-04-06,2017-04-10
36,Meeting Room A411,2017-04-06,2017-04-10
37,Meeting Room A412,2017-04-06,2017-04-10
39,Sidney Marcus Auditorium,2017-04-06,2017-04-10
137,Georgia Ballroom 1,2017-04-18,2017-04-20
138,Georgia Ballroom 2,2017-04-18,2017-04-20
139,Georgia Ballroom 3,2017-04-18,2017-04-20
140,Meeting Room C301,2017-04-18,2017-04-20
141,Meeting Room C302,2017-04-18,2017-04-20
1,Exhibit Hall A2,2017-04-17,2017-04-23
2,Exhibit Hall A3,2017-04-17,2017-04-23
6,Meeting Room A301,2017-04-17,2017-04-23
7,Meeting Room A302,2017-04-17,2017-04-23
8,Meeting Room A303,2017-04-17,2017-04-23
9,Meeting Room A304,2017-04-17,2017-04-23
10,Meeting Room A305,2017-04-17,2017-04-23
11,Meeting Room A306,2017-04-17,2017-04-23
12,Meeting Room A307,2017-04-17,2017-04-23
13,Meeting Room A308a,2017-04-17,2017-04-23
14,Meeting Room A308b,2017-04-17,2017-04-23
15,Meeting Room A309,2017-04-17,2017-04-23
16,Meeting Room A310,2017-04-17,2017-04-23
17,Meeting Room A311,2017-04-17,2017-04-23
18,Meeting Room A312,2017-04-17,2017-04-23
19,Meeting Room A313,2017-04-17,2017-04-23
20,Meeting Room A314,2017-04-17,2017-04-23
21,Meeting Room A315,2017-04-17,2017-04-23
22,Meeting Room A316,2017-04-17,2017-04-23
27,Meeting Room A402,2017-04-17,2017-04-23
36,Meeting Room A411,2017-04-17,2017-04-23
102,Thomas Murphy Ballroom 1,2017-04-17,2017-04-23
103,Thomas Murphy Ballroom 2,2017-04-17,2017-04-23
104,Thomas Murphy Ballroom 3,2017-04-17,2017-04-23
105,Thomas Murphy Ballroom 4,2017-04-17,2017-04-23
109,Exhibit Hall C4,2017-04-20,2017-04-24
40,Exhibit Hall B1,2017-04-20,2017-04-24
41,Exhibit Hall B2,2017-04-20,2017-04-24
42,Exhibit Hall B3,2017-04-20,2017-04-24
43,Exhibit Hall B4,2017-04-20,2017-04-24
44,Exhibit Hall B5,2017-04-20,2017-04-24
51,Meeting Room B204,2017-04-20,2017-04-24
52,Meeting Room B205,2017-04-20,2017-04-24
53,Meeting Room B206,2017-04-20,2017-04-24
54,Meeting Room B207,2017-04-20,2017-04-24
55,Meeting Room B208,2017-04-20,2017-04-24
56,Meeting Room B209,2017-04-20,2017-04-24
57,Meeting Room B210,2017-04-20,2017-04-24
58,Meeting Room B211,2017-04-20,2017-04-24
59,Meeting Room B212,2017-04-20,2017-04-24
60,Meeting Room B213,2017-04-20,2017-04-24
61,Meeting Room B214,2017-04-20,2017-04-24
62,Meeting Room B215,2017-04-20,2017-04-24
63,Meeting Room B216,2017-04-20,2017-04-24
64,Meeting Room B217,2017-04-20,2017-04-24
65,Meeting Room B218,2017-04-20,2017-04-24
24,Building A-B Registration Hall,2017-04-24,2017-05-02
0,Exhibit Hall A1,2017-04-24,2017-05-02
1,Exhibit Hall A2,2017-04-24,2017-05-02
2,Exhibit Hall A3,2017-04-24,2017-05-02
106,Exhibit Hall C1,2017-04-24,2017-05-02
107,Exhibit Hall C2,2017-04-24,2017-05-02
108,Exhibit Hall C3,2017-04-24,2017-05-02
109,Exhibit Hall C4,2017-04-24,2017-05-02
0,Exhibit Hall A1,2017-04-24,2017-05-02
1,Exhibit Hall A2,2017-04-24,2017-05-02
2,Exhibit Hall A3,2017-04-24,2017-05-02
40,Exhibit Hall B1,2017-04-24,2017-05-02
41,Exhibit Hall B2,2017-04-24,2017-05-02
42,Exhibit Hall B3,2017-04-24,2017-05-02
43,Exhibit Hall B4,2017-04-24,2017-05-02
44,Exhibit Hall B5,2017-04-24,2017-05-02
88,International Conference Room,2017-04-24,2017-05-02
6,Meeting Room A301,2017-04-24,2017-05-02
7,Meeting Room A302,2017-04-24,2017-05-02
8,Meeting Room A303,2017-04-24,2017-05-02
9,Meeting Room A304,2017-04-24,2017-05-02
10,Meeting Room A305,2017-04-24,2017-05-02
11,Meeting Room A306,2017-04-24,2017-05-02
12,Meeting Room A307,2017-04-24,2017-05-02
13,Meeting Room A308a,2017-04-24,2017-05-02
14,Meeting Room A308b,2017-04-24,2017-05-02
15,Meeting Room A309,2017-04-24,2017-05-02
16,Meeting Room A310,2017-04-24,2017-05-02
17,Meeting Room A311,2017-04-24,2017-05-02
18,Meeting Room A312,2017-04-24,2017-05-02
19,Meeting Room A313,2017-04-24,2017-05-02
20,Meeting Room A314,2017-04-24,2017-05-02
21,Meeting Room A315,2017-04-24,2017-05-02
22,Meeting Room A316,2017-04-24,2017-05-02
26,Meeting Room A401,2017-04-24,2017-05-02
27,Meeting Room A402,2017-04-24,2017-05-02
28,Meeting Room A403,2017-04-24,2017-05-02
29,Meeting Room A404,2017-04-24,2017-05-02
30,Meeting Room A405,2017-04-24,2017-05-02
31,Meeting Room A406,2017-04-24,2017-05-02
32,Meeting Room A407,2017-04-24,2017-05-02
33,Meeting Room A408,2017-04-24,2017-05-02
34,Meeting Room A409,2017-04-24,2017-05-02
35,Meeting Room A410,2017-04-24,2017-05-02
36,Meeting Room A411,2017-04-24,2017-05-02
37,Meeting Room A412,2017-04-24,2017-05-02
48,Meeting Room B201,2017-04-24,2017-05-02
49,Meeting Room B202,2017-04-24,2017-05-02
50,Meeting Room B203,2017-04-24,2017-05-02
51,Meeting Room B204,2017-04-24,2017-05-02
52,Meeting Room B205,2017-04-24,2017-05-02
53,Meeting Room B206,2017-04-24,2017-05-02
54,Meeting Room B207,2017-04-24,2017-05-02
55,Meeting Room B208,2017-04-24,2017-05-02
56,Meeting Room B209,2017-04-24,2017-05-02
57,Meeting Room B210,2017-04-24,2017-05-02
58,Meeting Room B211,2017-04-24,2017-05-02
59,Meeting Room B212,2017-04-24,2017-05-02
60,Meeting Room B213,2017-04-24,2017-05-02
61,Meeting Room B214,2017-04-24,2017-05-02
62,Meeting Room B215,2017-04-24,2017-05-02
63,Meeting Room B216,2017-04-24,2017-05-02
64,Meeting Room B217,2017-04-24,2017-05-02
65,Meeting Room B218,2017-04-24,2017-05-02
66,Meeting Room B301,2017-04-24,2017-05-02
67,Meeting Room B302,2017-04-24,2017-05-02
68,Meeting Room B303,2017-04-24,2017-05-02
69,Meeting Room B304,2017-04-24,2017-05-02
70,Meeting Room B305,2017-04-24,2017-05-02
71,Meeting Room B306,2017-04-24,2017-05-02
72,Meeting Room B307,2017-04-24,2017-05-02
73,Meeting Room B308,2017-04-24,2017-05-02
74,Meeting Room B309,2017-04-24,2017-05-02
75,Meeting Room B310,2017-04-24,2017-05-02
76,Meeting Room B311,2017-04-24,2017-05-02
77,Meeting Room B312,2017-04-24,2017-05-02
78,Meeting Room B313,2017-04-24,2017-05-02
79,Meeting Room B313A,2017-04-24,2017-05-02
80,Meeting Room B313B,2017-04-24,2017-05-02
81,Meeting Room B314,2017-04-24,2017-05-02
82,Meeting Room B315,2017-04-24,2017-05-02
83,Meeting Room B316,2017-04-24,2017-05-02
84,Meeting Room B317,2017-04-24,2017-05-02
85,Meeting Room B318,2017-04-24,2017-05-02
86,Meeting Room B319,2017-04-24,2017-05-02
89,Meeting Room B401,2017-04-24,2017-05-02
90,Meeting Room B402,2017-04-24,2017-05-02
91,Meeting Room B403,2017-04-24,2017-05-02
92,Meeting Room B404,2017-04-24,2017-05-02
93,Meeting Room B405,2017-04-24,2017-05-02
94,Meeting Room B406,2017-04-24,2017-05-02
95,Meeting Room B406A,2017-04-24,2017-05-02
96,Meeting Room B406B,2017-04-24,2017-05-02
97,Meeting Room B407,2017-04-24,2017-05-02
98,Meeting Room B408,2017-04-24,2017-05-02
99,Meeting Room B409,2017-04-24,2017-05-02
100,Meeting Room B411,2017-04-24,2017-05-02
39,Sidney Marcus Auditorium,2017-04-24,2017-05-02
102,Thomas Murphy Ballroom 1,2017-04-24,2017-05-02
103,Thomas Murphy Ballroom 2,2017-04-24,2017-05-02
104,Thomas Murphy Ballroom 3,2017-04-24,2017-05-02
105,Thomas Murphy Ballroom 4,2017-04-24,2017-05-02
25,Executive Boardroom,2017-05-04,2017-05-13
2,Exhibit Hall A3,2017-05-04,2017-05-13
0,Exhibit Hall A1,2017-05-04,2017-05-13
1,Exhibit Hall A2,2017-05-04,2017-05-13
6,Meeting Room A301,2017-05-04,2017-05-13
7,Meeting Room A302,2017-05-04,2017-05-13
8,Meeting Room A303,2017-05-04,2017-05-13
9,Meeting Room A304,2017-05-04,2017-05-13
10,Meeting Room A305,2017-05-04,2017-05-13
11,Meeting Room A306,2017-05-04,2017-05-13
12,Meeting Room A307,2017-05-04,2017-05-13
13,Meeting Room A308a,2017-05-04,2017-05-13
14,Meeting Room A308b,2017-05-04,2017-05-13
15,Meeting Room A309,2017-05-04,2017-05-13
16,Meeting Room A310,2017-05-04,2017-05-13
17,Meeting Room A311,2017-05-04,2017-05-13
18,Meeting Room A312,2017-05-04,2017-05-13
19,Meeting Room A313,2017-05-04,2017-05-13
20,Meeting Room A314,2017-05-04,2017-05-13
21,Meeting Room A315,2017-05-04,2017-05-13
22,Meeting Room A316,2017-05-04,2017-05-13
26,Meeting Room A401,2017-05-04,2017-05-13
27,Meeting Room A402,2017-05-04,2017-05-13
28,Meeting Room A403,2017-05-04,2017-05-13
29,Meeting Room A404,2017-05-04,2017-05-13
30,Meeting Room A405,2017-05-04,2017-05-13
31,Meeting Room A406,2017-05-04,2017-05-13
32,Meeting Room A407,2017-05-04,2017-05-13
33,Meeting Room A408,2017-05-04,2017-05-13
34,Meeting Room A409,2017-05-04,2017-05-13
35,Meeting Room A410,2017-05-04,2017-05-13
36,Meeting Room A411,2017-05-04,2017-05-13
37,Meeting Room A412,2017-05-04,2017-05-13
24,Building A-B Registration Hall,2017-05-03,2017-05-13
40,Exhibit Hall B1,2017-05-03,2017-05-13
41,Exhibit Hall B2,2017-05-03,2017-05-13
42,Exhibit Hall B3,2017-05-03,2017-05-13
43,Exhibit Hall B4,2017-05-03,2017-05-13
48,Meeting Room B201,2017-05-03,2017-05-13
49,Meeting Room B202,2017-05-03,2017-05-13
50,Meeting Room B203,2017-05-03,2017-05-13
51,Meeting Room B204,2017-05-03,2017-05-13
52,Meeting Room B205,2017-05-03,2017-05-13
53,Meeting Room B206,2017-05-03,2017-05-13
54,Meeting Room B207,2017-05-03,2017-05-13
55,Meeting Room B208,2017-05-03,2017-05-13
56,Meeting Room B209,2017-05-03,2017-05-13
57,Meeting Room B210,2017-05-03,2017-05-13
58,Meeting Room B211,2017-05-03,2017-05-13
59,Meeting Room B212,2017-05-03,2017-05-13
60,Meeting Room B213,2017-05-03,2017-05-13
61,Meeting Room B214,2017-05-03,2017-05-13
62,Meeting Room B215,2017-05-03,2017-05-13
63,Meeting Room B216,2017-05-03,2017-05-13
64,Meeting Room B217,2017-05-03,2017-05-13
65,Meeting Room B218,2017-05-03,2017-05-13
66,Meeting Room B301,2017-05-03,2017-05-13
67,Meeting Room B302,2017-05-03,2017-05-13
68,Meeting Room B303,2017-05-03,2017-05-13
69,Meeting Room B304,2017-05-03,2017-05-13
70,Meeting Room B305,2017-05-03,2017-05-13
71,Meeting Room B306,2017-05-03,2017-05-13
72,Meeting Room B307,2017-05-03,2017-05-13
73,Meeting Room B308,2017-05-03,2017-05-13
74,Meeting Room B309,2017-05-03,2017-05-13
75,Meeting Room B310,2017-05-03,2017-05-13
76,Meeting Room B311,2017-05-03,2017-05-13
77,Meeting Room B312,2017-05-03,2017-05-13
78,Meeting Room B313,2017-05-03,2017-05-13
81,Meeting Room B314,2017-05-03,2017-05-13
82,Meeting Room B315,2017-05-03,2017-05-13
83,Meeting Room B316,2017-05-03,2017-05-13
84,Meeting Room B317,2017-05-03,2017-05-13
85,Meeting Room B318,2017-05-03,2017-05-13
86,Meeting Room B319,2017-05-03,2017-05-13
89,Meeting Room B401,2017-05-03,2017-05-13
90,Meeting Room B402,2017-05-03,2017-05-13
91,Meeting Room B403,2017-05-03,2017-05-13
92,Meeting Room B404,2017-05-03,2017-05-13
93,Meeting Room B405,2017-05-03,2017-05-13
94,Meeting Room B406,2017-05-03,2017-05-13
97,Meeting Room B407,2017-05-03,2017-05-13
98,Meeting Room B408,2017-05-03,2017-05-13
99,Meeting Room B409,2017-05-03,2017-05-13
100,Meeting Room B411,2017-05-03,2017-05-13
102,Thomas Murphy Ballroom 1,2017-05-03,2017-05-13
103,Thomas Murphy Ballroom 2,2017-05-03,2017-05-13
104,Thomas Murphy Ballroom 3,2017-05-03,2017-05-13
105,Thomas Murphy Ballroom 4,2017-05-03,2017-05-13
137,Georgia Ballroom 1,2017-05-15,2017-05-17
138,Georgia Ballroom 2,2017-05-15,2017-05-17
139,Georgia Ballroom 3,2017-05-15,2017-05-17
124,Meeting Room C201,2017-05-15,2017-05-17
125,Meeting Room C202,2017-05-15,2017-05-17
126,Meeting Room C203,2017-05-15,2017-05-17
127,Meeting Room C204,2017-05-15,2017-05-17
128,Meeting Room C205,2017-05-15,2017-05-17
129,Meeting Room C206,2017-05-15,2017-05-17
130,Meeting Room C207,2017-05-15,2017-05-17
131,Meeting Room C208,2017-05-15,2017-05-17
132,Meeting Room C209,2017-05-15,2017-05-17
133,Meeting Room C210,2017-05-15,2017-05-17
134,Meeting Room C211,2017-05-15,2017-05-17
135,Meeting Room C212,2017-05-15,2017-05-17
136,Meeting Room C213,2017-05-15,2017-05-17
140,Meeting Room C301,2017-05-15,2017-05-17
141,Meeting Room C302,2017-05-15,2017-05-17
0,Exhibit Hall A1,2017-05-15,2017-05-18
102,Thomas Murphy Ballroom 1,2017-05-15,2017-05-18
103,Thomas Murphy Ballroom 2,2017-05-15,2017-05-18
104,Thomas Murphy Ballroom 3,2017-05-15,2017-05-18
105,Thomas Murphy Ballroom 4,2017-05-15,2017-05-18
10,Meeting Room A305,2017-05-19,2017-05-20
15,Meeting Room A309,2017-05-19,2017-05-20
16,Meeting Room A310,2017-05-19,2017-05-20
102,Thomas Murphy Ballroom 1,2017-05-19,2017-05-20
103,Thomas Murphy Ballroom 2,2017-05-19,2017-05-20
104,Thomas Murphy Ballroom 3,2017-05-19,2017-05-20
105,Thomas Murphy Ballroom 4,2017-05-19,2017-05-20
23,Building A Registration Hall,2017-05-17,2017-05-25
87,Building B Registration Hall,2017-05-17,2017-05-25
25,Executive Boardroom,2017-05-17,2017-05-25
43,Exhibit Hall B4,2017-05-17,2017-05-25
44,Exhibit Hall B5,2017-05-17,2017-05-25
40,Exhibit Hall B1,2017-05-17,2017-05-25
41,Exhibit Hall B2,2017-05-17,2017-05-25
42,Exhibit Hall B3,2017-05-17,2017-05-25
6,Meeting Room A301,2017-05-17,2017-05-25
7,Meeting Room A302,2017-05-17,2017-05-25
8,Meeting Room A303,2017-05-17,2017-05-25
9,Meeting Room A304,2017-05-17,2017-05-25
11,Meeting Room A306,2017-05-17,2017-05-25
17,Meeting Room A311,2017-05-17,2017-05-25
18,Meeting Room A312,2017-05-17,2017-05-25
19,Meeting Room A313,2017-05-17,2017-05-25
20,Meeting Room A314,2017-05-17,2017-05-25
21,Meeting Room A315,2017-05-17,2017-05-25
22,Meeting Room A316,2017-05-17,2017-05-25
26,Meeting Room A401,2017-05-17,2017-05-25
27,Meeting Room A402,2017-05-17,2017-05-25
28,Meeting Room A403,2017-05-17,2017-05-25
29,Meeting Room A404,2017-05-17,2017-05-25
30,Meeting Room A405,2017-05-17,2017-05-25
31,Meeting Room A406,2017-05-17,2017-05-25
32,Meeting Room A407,2017-05-17,2017-05-25
33,Meeting Room A408,2017-05-17,2017-05-25
35,Meeting Room A410,2017-05-17,2017-05-25
36,Meeting Room A411,2017-05-17,2017-05-25
37,Meeting Room A412,2017-05-17,2017-05-25
48,Meeting Room B201,2017-05-17,2017-05-25
49,Meeting Room B202,2017-05-17,2017-05-25
50,Meeting Room B203,2017-05-17,2017-05-25
51,Meeting Room B204,2017-05-17,2017-05-25
52,Meeting Room B205,2017-05-17,2017-05-25
53,Meeting Room B206,2017-05-17,2017-05-25
54,Meeting Room B207,2017-05-17,2017-05-25
55,Meeting Room B208,2017-05-17,2017-05-25
56,Meeting Room B209,2017-05-17,2017-05-25
57,Meeting Room B210,2017-05-17,2017-05-25
58,Meeting Room B211,2017-05-17,2017-05-25
59,Meeting Room B212,2017-05-17,2017-05-25
60,Meeting Room B213,2017-05-17,2017-05-25
61,Meeting Room B214,2017-05-17,2017-05-25
62,Meeting Room B215,2017-05-17,2017-05-25
63,Meeting Room B216,2017-05-17,2017-05-25
64,Meeting Room B217,2017-05-17,2017-05-25
65,Meeting Room B218,2017-05-17,2017-05-25
66,Meeting Room B301,2017-05-17,2017-05-25
67,Meeting Room B302,2017-05-17,2017-05-25
68,Meeting Room B303,2017-05-17,2017-05-25
69,Meeting Room B304,2017-05-17,2017-05-25
70,Meeting Room B305,2017-05-17,2017-05-25
71,Meeting Room B306,2017-05-17,2017-05-25
72,Meeting Room B307,2017-05-17,2017-05-25
73,Meeting Room B308,2017-05-17,2017-05-25
74,Meeting Room B309,2017-05-17,2017-05-25
75,Meeting Room B310,2017-05-17,2017-05-25
76,Meeting Room B311,2017-05-17,2017-05-25
77,Meeting Room B312,2017-05-17,2017-05-25
78,Meeting Room B313,2017-05-17,2017-05-25
81,Meeting Room B314,2017-05-17,2017-05-25
82,Meeting Room B315,2017-05-17,2017-05-25
83,Meeting Room B316,2017-05-17,2017-05-25
84,Meeting Room B317,2017-05-17,2017-05-25
85,Meeting Room B318,2017-05-17,2017-05-25
86,Meeting Room B319,2017-05-17,2017-05-25
89,Meeting Room B401,2017-05-17,2017-05-25
90,Meeting Room B402,2017-05-17,2017-05-25
91,Meeting Room B403,2017-05-17,2017-05-25
92,Meeting Room B404,2017-05-17,2017-05-25
93,Meeting Room B405,2017-05-17,2017-05-25
94,Meeting Room B406,2017-05-17,2017-05-25
97,Meeting Room B407,2017-05-17,2017-05-25
98,Meeting Room B408,2017-05-17,2017-05-25
99,Meeting Room B409,2017-05-17,2017-05-25
100,Meeting Room B411,2017-05-17,2017-05-25
39,Sidney Marcus Auditorium,2017-05-17,2017-05-25
102,Thomas Murphy Ballroom 1,2017-05-17,2017-05-25
103,Thomas Murphy Ballroom 2,2017-05-17,2017-05-25
104,Thomas Murphy Ballroom 3,2017-05-17,2017-05-25
105,Thomas Murphy Ballroom 4,2017-05-17,2017-05-25
106,Exhibit Hall C1,2017-05-20,2017-05-27
107,Exhibit Hall C2,2017-05-20,2017-05-27
108,Exhibit Hall C3,2017-05-19,2017-05-26
109,Exhibit Hall C4,2017-05-19,2017-05-26
130,Meeting Room C207,2017-05-19,2017-05-26
131,Meeting Room C208,2017-05-19,2017-05-26
132,Meeting Room C209,2017-05-19,2017-05-26
133,Meeting Room C210,2017-05-19,2017-05-26
134,Meeting Room C211,2017-05-19,2017-05-26
136,Meeting Room C213,2017-05-19,2017-05-26
23,Building A Registration Hall,2017-05-24,2017-05-29
2,Exhibit Hall A3,2017-05-24,2017-05-29
0,Exhibit Hall A1,2017-05-24,2017-05-29
1,Exhibit Hall A2,2017-05-24,2017-05-29
88,International Conference Room,2017-05-24,2017-05-29
6,Meeting Room A301,2017-05-24,2017-05-29
7,Meeting Room A302,2017-05-24,2017-05-29
8,Meeting Room A303,2017-05-24,2017-05-29
9,Meeting Room A304,2017-05-24,2017-05-29
10,Meeting Room A305,2017-05-24,2017-05-29
11,Meeting Room A306,2017-05-24,2017-05-29
12,Meeting Room A307,2017-05-24,2017-05-29
13,Meeting Room A308a,2017-05-24,2017-05-29
14,Meeting Room A308b,2017-05-24,2017-05-29
15,Meeting Room A309,2017-05-24,2017-05-29
16,Meeting Room A310,2017-05-24,2017-05-29
17,Meeting Room A311,2017-05-24,2017-05-29
18,Meeting Room A312,2017-05-24,2017-05-29
19,Meeting Room A313,2017-05-24,2017-05-29
20,Meeting Room A314,2017-05-24,2017-05-29
21,Meeting Room A315,2017-05-24,2017-05-29
22,Meeting Room A316,2017-05-24,2017-05-29
26,Meeting Room A401,2017-05-24,2017-05-29
27,Meeting Room A402,2017-05-24,2017-05-29
28,Meeting Room A403,2017-05-24,2017-05-29
29,Meeting Room A404,2017-05-24,2017-05-29
30,Meeting Room A405,2017-05-24,2017-05-29
31,Meeting Room A406,2017-05-24,2017-05-29
32,Meeting Room A407,2017-05-24,2017-05-29
33,Meeting Room A408,2017-05-24,2017-05-29
34,Meeting Room A409,2017-05-24,2017-05-29
35,Meeting Room A410,2017-05-24,2017-05-29
36,Meeting Room A411,2017-05-24,2017-05-29
37,Meeting Room A412,2017-05-24,2017-05-29
39,Sidney Marcus Auditorium,2017-05-24,2017-05-29
43,Exhibit Hall B4,2017-05-26,2017-05-30
60,Meeting Room B213,2017-05-26,2017-05-30
61,Meeting Room B214,2017-05-26,2017-05-30
62,Meeting Room B215,2017-05-26,2017-05-30
